UFL,UFC,UFR,Vel_Izq,Vel_Der
2419,279,220,119,120
2420,278,215,119,120
2416,282,220,119,120
2415,277,215,119,120
2418,278,215,119,120
2418,282,221,119,120
2417,278,216,119,120
2417,282,218,119,120
2417,278,219,119,120
2417,279,222,119,120
2421,280,218,119,120
2419,279,216,119,120
2421,277,220,119,120
2418,279,219,119,120
2414,281,220,119,120
2416,281,217,119,120
2417,282,220,119,120
2417,281,219,119,120
2415,277,216,119,120
2417,278,217,119,120
2417,279,217,119,120
2417,281,223,119,120
2421,278,220,119,120
2414,278,215,119,120
2415,278,222,119,120
2419,277,222,119,120
2414,278,218,119,120
2421,280,218,119,120
2417,280,218,119,120
2416,280,222,119,120
2416,279,215,119,120
2419,281,222,119,120
2417,278,219,119,120
2420,279,218,119,120
2416,278,217,119,120
2418,281,218,119,120
2420,282,222,119,120
2416,282,219,119,120
2417,282,221,119,120
2417,282,217,119,120
2416,279,221,119,120
2417,281,218,119,120
2418,280,221,119,120
2420,279,220,119,120
2418,278,221,119,120
2421,278,215,119,120
2419,279,221,119,120
2421,278,222,119,120
2417,281,223,119,120
2414,279,219,119,120
2419,277,223,119,120
2418,276,218,119,120
2416,276,218,119,120
2419,279,219,119,120
2417,278,220,119,120
2418,279,214,119,120
2416,282,215,119,120
2417,278,214,119,120
2419,279,219,119,120
2419,280,220,119,120
2417,280,218,119,120
2420,277,219,119,120
2417,277,218,119,120
2417,277,217,119,120
2418,276,219,119,120
2418,279,216,119,120
2416,279,216,119,120
2421,283,218,119,120
2420,278,221,119,120
2419,281,220,119,120
2417,279,219,119,120
2416,281,215,119,120
2418,281,219,119,120
2418,279,218,119,120
2418,276,219,119,120
2418,281,218,119,120
2418,277,217,119,120
2416,283,220,119,120
2414,278,216,119,120
2415,277,220,119,120
2414,277,220,119,120
2418,282,221,119,120
2414,277,217,119,120
2415,277,214,119,120
2418,282,223,119,120
2415,282,217,119,120
2420,279,219,119,120
2416,279,218,119,120
2415,281,221,119,120
2420,279,219,119,120
2418,282,215,119,120
2418,282,220,119,120
2416,281,218,119,120
2415,281,218,119,120
2418,279,221,119,120
2417,283,220,119,120
2419,279,221,119,120
2413,283,218,119,120
2418,278,216,119,120
2419,279,220,119,120
2417,278,215,119,120
2419,279,218,119,120
2416,282,217,119,120
2418,280,217,119,120
2417,275,218,119,120
2418,278,217,119,120
2415,284,225,83,156
2418,282,222,150,89
2419,282,216,119,120
2420,278,215,119,120
2418,280,219,119,120
2416,276,217,119,120
2417,279,224,101,138
2417,277,219,135,104
2418,278,218,119,120
2418,278,217,119,120
2417,277,216,119,120
2416,277,219,119,120
2417,279,222,119,120
2420,283,220,119,120
2414,281,220,119,120
2417,281,217,119,120
2414,281,221,119,120
2413,279,220,119,120
2415,279,220,119,120
2418,278,220,119,120
2416,279,218,119,120
2419,281,220,119,120
2415,278,222,119,120
2414,278,217,119,120
2416,276,217,119,120
2417,281,219,119,120
2418,281,221,119,120
2415,280,217,119,120
2414,279,219,119,120
2417,282,221,119,120
2417,276,221,119,120
2418,282,218,119,120
2416,282,217,119,120
2415,275,219,119,120
2419,280,219,119,120
2416,282,218,119,120
2416,280,219,119,120
2418,279,219,119,120
2416,279,216,119,120
2418,277,221,119,120
2416,280,216,119,120
2418,278,219,119,120
2416,278,214,119,120
2415,279,221,119,120
2418,277,219,119,120
2419,279,220,119,120
2417,275,217,119,120
2416,279,216,119,120
2415,281,222,119,120
2417,279,216,119,120
2419,278,218,119,120
2416,277,216,119,120
2414,278,213,119,120
2418,281,217,119,120
2416,277,216,119,120
2416,280,219,119,120
2416,278,217,119,120
2418,280,222,119,120
2417,275,220,119,120
2415,283,221,119,120
2414,282,213,119,120
2415,275,220,119,120
2416,278,219,119,120
2412,278,214,119,120
2416,279,217,119,120
2420,283,217,119,120
2419,279,223,119,120
2417,275,220,119,120
2420,281,219,119,120
2414,278,218,119,120
2419,278,220,119,120
2417,277,215,119,120
2416,278,218,119,120
2418,277,219,119,120
2418,279,219,119,120
2413,279,218,119,120
2416,279,216,119,120
2415,282,218,119,120
2414,278,218,119,120
2414,279,222,119,120
2415,280,219,119,120
2414,282,221,119,120
2418,279,222,119,120
2417,280,220,119,120
2417,283,220,119,120
2415,279,217,119,120
2418,278,220,119,120
2416,283,220,119,120
2413,282,221,119,120
2415,279,219,119,120
2419,279,219,119,120
2415,278,219,119,120
2417,279,222,119,120
2415,279,218,119,120
2417,279,222,119,120
2415,276,216,119,120
2417,280,220,119,120
2420,280,218,119,120
2417,279,218,119,120
2419,281,219,119,120
2419,276,220,119,120
2417,282,219,119,120
2417,278,215,119,120
2419,282,221,119,120
2416,281,220,119,120
2416,280,218,119,120
2416,282,217,119,120
2414,281,221,119,120
2418,279,221,119,120
2415,281,222,119,120
2418,277,218,119,120
2416,282,220,119,120
2417,281,218,119,120
2419,282,221,119,120
2417,276,219,119,120
2417,278,219,119,120
2418,279,219,119,120
2415,279,221,119,120
2415,281,218,119,120
2418,280,216,119,120
2417,281,219,119,120
2416,280,218,119,120
2418,278,219,119,120
2416,280,219,119,120
2417,281,220,119,120
2417,282,222,119,120
2420,278,221,119,120
2417,275,220,119,120
2420,279,220,119,120
2419,278,218,119,120
2420,281,221,119,120
2418,277,219,119,120
2418,279,214,119,120
2417,279,225,101,138
2415,282,220,134,105
2418,282,216,119,120
2418,281,217,119,120
2421,280,218,119,120
2418,278,220,119,120
2415,279,218,119,120
2418,278,214,119,120
2419,278,217,119,120
2420,278,222,119,120
2416,278,217,119,120
2418,281,219,119,120
2419,282,221,119,120
2418,276,218,119,120
2416,279,221,119,120
2419,277,219,119,120
2416,281,220,119,120
2415,280,220,119,120
2417,281,217,119,120
2416,282,222,119,120
2418,279,216,119,120
2416,279,217,119,120
2420,278,217,119,120
2415,278,220,119,120
2420,279,220,119,120
2418,277,216,119,120
2421,280,217,119,120
2417,278,220,119,120
2414,278,218,119,120
2418,280,220,119,120
2420,278,217,119,120
2416,279,220,119,120
2416,279,219,119,120
2420,278,215,119,120
2420,278,218,119,120
2418,281,220,119,120
2418,282,222,119,120
2416,279,221,119,120
2416,280,218,119,120
2419,278,214,119,120
2415,281,220,119,120
2417,280,218,119,120
2421,282,219,119,120
2414,277,217,119,120
2419,280,218,119,120
2417,277,215,119,120
2417,278,215,119,120
2418,280,218,119,120
2419,278,219,119,120
2418,276,219,119,120
2418,277,219,119,120
2421,281,218,119,120
2418,281,221,119,120
2415,278,219,119,120
2417,277,220,119,120
2415,279,219,119,120
2420,280,219,119,120
2419,276,218,119,120
2416,281,217,119,120
2418,280,219,119,120
2419,280,214,119,120
2419,275,217,119,120
2419,277,222,119,120
2418,282,218,119,120
2417,275,221,119,120
2419,279,221,119,120
2416,281,220,119,120
2415,282,219,119,120
2418,282,216,119,120
2415,281,217,119,120
2419,282,218,119,120
2418,278,219,119,120
2415,278,218,119,120
2421,278,218,119,120
2418,280,220,119,120
2418,277,222,119,120
2420,278,218,119,120
2416,278,215,119,120
2417,282,220,119,120
2417,279,220,119,120
2417,277,218,119,120
2418,280,216,119,120
2418,277,217,119,120
2420,282,218,119,120
2415,279,217,119,120
2417,278,221,119,120
2418,276,214,119,120
2420,275,222,119,120
2418,282,219,119,120
2418,279,214,119,120
2417,280,216,119,120
2418,281,220,119,120
2419,280,218,119,120
2417,277,221,119,120
2419,278,217,119,120
2416,277,222,119,120
2417,280,222,119,120
2420,279,219,119,120
2414,278,217,119,120
2416,278,219,119,120
2417,277,217,119,120
2416,275,218,119,120
2418,278,217,119,120
2418,277,218,119,120
2417,278,219,119,120
2421,279,221,119,120
2420,283,220,119,120
2417,280,219,119,120
2418,279,219,119,120
2419,282,218,119,120
2416,277,221,119,120
2417,279,221,119,120
2418,281,218,119,120
2418,278,218,119,120
2418,280,218,119,120
2417,278,220,119,120
2416,277,215,119,120
2419,281,217,119,120
2416,280,219,119,120
2418,281,222,119,120
2418,280,217,119,120
2417,280,217,119,120
2418,278,217,119,120
2416,278,222,119,120
2417,279,216,119,120
2416,281,217,119,120
2419,280,220,119,120
2416,279,218,119,120
2418,281,220,119,120
2415,281,219,119,120
2419,277,218,119,120
2418,278,223,119,120
2419,278,220,119,120
2418,280,219,119,120
2416,276,219,119,120
2419,278,217,119,120
2420,281,219,119,120
2418,281,221,119,120
2418,282,216,119,120
2415,279,221,119,120
2416,281,219,119,120
2418,280,221,119,120
2421,280,221,119,120
2418,282,218,119,120
2417,281,221,119,120
2419,278,217,119,120
2416,281,221,119,120
2415,280,220,119,120
2417,283,218,119,120
2418,278,215,119,120
2416,278,217,119,120
2421,281,217,119,120
2417,277,218,119,120
2416,275,216,119,120
2419,277,220,119,120
2415,277,217,119,120
2418,275,222,119,120
2416,279,220,119,120
2420,276,219,119,120
2419,277,221,119,120
2418,279,219,119,120
2417,277,218,119,120
2418,281,221,119,120
2418,279,220,119,120
2417,281,218,119,120
2420,278,217,119,120
2419,282,218,119,120
2421,281,220,119,120
2416,280,221,119,120
2419,279,222,119,120
2419,282,219,119,120
2416,282,221,119,120
2417,277,218,119,120
2419,277,215,119,120
2419,279,218,119,120
2420,279,215,119,120
2420,281,221,119,120
2420,279,219,119,120
2417,282,221,119,120
2414,281,220,119,120
2420,277,216,119,120
2414,277,220,119,120
2421,280,219,119,120
2417,282,218,119,120
2417,280,218,119,120
2420,279,220,119,120
2413,281,215,119,120
2415,281,218,119,120
2415,280,220,119,120
2418,279,221,119,120
2417,278,216,119,120
2418,281,220,119,120
2416,282,219,119,120
2417,282,219,119,120
2417,280,220,119,120
2417,280,221,119,120
2416,279,217,119,120
2419,280,215,119,120
2420,275,220,119,120
2419,278,218,119,120
2420,279,223,119,120
2414,282,220,119,120
2417,281,216,119,120
2418,281,218,119,120
2421,279,220,119,120
2419,282,219,119,120
2421,279,214,119,120
2419,277,218,119,120
2416,282,217,119,120
2419,281,216,119,120
2418,279,220,119,120
2416,282,219,119,120
2421,280,217,119,120
2416,279,222,119,120
2419,279,223,119,120
2417,279,219,119,120
2418,282,217,119,120
2418,279,216,119,120
2417,279,221,119,120
2421,278,220,119,120
2421,283,219,119,120
2420,278,218,119,120
2417,282,221,119,120
2417,281,218,119,120
2418,280,216,119,120
2420,283,223,119,120
2417,281,222,119,120
2417,278,219,119,120
2418,278,218,119,120
2417,278,216,119,120
2421,279,217,119,120
2418,278,219,119,120
2420,278,215,119,120
2418,281,218,119,120
2417,281,221,119,120
2419,281,222,119,120
2417,282,219,119,120
2418,279,220,119,120
2420,281,217,119,120
2415,281,218,119,120
2418,279,217,119,120
2418,278,218,119,120
2418,280,221,119,120
2415,279,216,119,120
2417,280,222,119,120
2419,276,217,119,120
2419,282,217,119,120
2420,281,220,119,120
2415,279,218,119,120
2419,279,218,119,120
2417,281,219,119,120
2416,282,219,119,120
2418,278,219,119,120
2421,280,220,119,120
2418,277,217,119,120
2418,280,217,119,120
2419,279,218,119,120
2415,279,220,119,120
2419,276,219,119,120
2418,281,219,119,120
2417,275,218,119,120
2415,277,222,119,120
2421,281,218,119,120
2417,282,220,119,120
2421,280,219,119,120
2417,275,219,119,120
2414,281,221,119,120
2418,276,219,119,120
2421,280,218,119,120
2418,279,221,119,120
2418,280,218,119,120
2419,277,223,119,120
2419,281,221,119,120
2421,278,215,119,120
2419,282,221,119,120
2420,279,215,119,120
2416,282,216,119,120
2416,277,216,119,120
2418,277,218,119,120
2417,278,221,119,120
2418,277,223,119,120
2417,280,217,119,120
2419,278,219,119,120
2422,280,218,119,120
2417,279,219,119,120
2419,279,216,119,120
2417,279,219,119,120
2415,278,220,119,120
2414,279,221,119,120
2419,282,218,119,120
2416,279,219,119,120
2418,277,219,119,120
2417,282,223,119,120
2418,279,219,119,120
2417,279,222,119,120
2416,281,219,119,120
2419,279,219,119,120
2422,278,220,119,120
2422,281,220,119,120
2416,281,217,119,120
2417,283,219,119,120
2418,278,220,119,120
2418,282,222,119,120
2420,281,217,119,120
2418,277,216,119,120
2419,278,222,119,120
2420,282,219,119,120
2416,277,219,119,120
2417,281,220,119,120
2418,278,221,119,120
2414,281,218,119,120
2420,283,220,119,120
2416,277,217,119,120
2418,279,220,119,120
2418,281,221,119,120
2415,278,221,119,120
2417,283,222,119,120
2414,283,218,119,120
2416,282,219,119,120
2420,279,222,119,120
2418,278,218,119,120
2416,278,218,119,120
2420,278,215,119,120
2420,277,217,119,120
2416,279,216,119,120
2420,278,215,119,120
2419,281,219,119,120
2418,280,218,119,120
2415,278,219,119,120
2418,277,219,119,120
2417,282,220,119,120
2420,281,220,119,120
2416,282,221,119,120
2420,280,221,119,120
2418,278,219,119,120
2422,279,218,119,120
2416,278,217,119,120
2417,283,217,119,120
2420,278,219,119,120
2416,279,217,119,120
2418,280,217,119,120
2418,282,218,119,120
2418,281,215,119,120
2419,280,223,119,120
2418,281,220,119,120
2420,280,215,119,120
2417,283,221,119,120
2418,280,215,119,120
2414,280,219,119,120
2416,278,220,119,120
2418,283,222,119,120
2419,278,218,119,120
2421,282,219,119,120
2418,277,220,119,120
2416,277,217,119,120
2416,282,220,119,120
2418,279,214,119,120
2419,277,220,119,120
2417,280,216,119,120
2413,274,217,119,120
2420,278,220,119,120
2418,281,216,119,120
2418,282,216,119,120
2418,283,219,119,120
2417,275,223,119,120
2419,279,223,119,120
2416,280,223,119,120
2419,281,214,119,120
2418,276,218,119,120
2416,275,219,119,120
2419,279,221,119,120
2420,277,217,119,120
2419,276,220,119,120
2418,277,218,119,120
2419,278,217,119,120
2421,279,217,119,120
2417,278,219,119,120
2417,281,216,119,120
2419,277,218,119,120
2417,278,218,119,120
2417,280,219,119,120
2417,279,218,119,120
2418,277,215,119,120
2419,277,214,119,120
2415,282,215,119,120
2420,281,221,119,120
2420,283,219,119,120
2417,281,217,119,120
2418,279,218,119,120
2419,283,221,119,120
2417,279,221,119,120
2419,279,217,119,120
2417,279,220,119,120
2419,281,222,119,120
2418,276,218,119,120
2418,281,217,119,120
2416,278,218,119,120
2419,279,217,119,120
2417,282,221,119,120
2421,281,219,119,120
2419,280,221,119,120
2420,280,217,119,120
2420,279,219,119,120
2419,275,220,119,120
2420,278,219,119,120
2415,278,220,119,120
2415,278,222,119,120
2420,281,216,119,120
2417,279,217,119,120
2419,281,219,119,120
2420,281,218,119,120
2420,277,219,119,120
2415,279,217,119,120
2419,279,219,119,120
2419,279,217,119,120
2418,283,219,119,120
2422,279,218,119,120
2416,278,219,119,120
2418,279,219,119,120
2419,281,218,119,120
2419,278,221,119,120
2416,278,215,119,120
2419,279,221,119,120
2418,280,218,119,120
2419,281,217,119,120
2418,280,219,119,120
2423,282,218,119,120
2421,283,220,119,120
2420,281,219,119,120
2419,277,219,119,120
2420,281,219,119,120
2417,281,220,119,120
2418,279,219,119,120
2417,278,218,119,120
2418,280,215,119,120
2417,282,216,119,120
2419,277,219,119,120
2418,282,220,119,120
2418,275,219,119,120
2419,281,220,119,120
2421,278,217,119,120
2418,278,222,119,120
2416,275,218,119,120
2418,278,221,119,120
2415,278,218,119,120
2420,281,218,119,120
2417,280,218,119,120
2419,278,219,119,120
2420,282,211,119,120
2422,277,221,119,120
2421,280,223,119,120
2416,277,217,119,120
2417,276,215,119,120
2418,281,218,119,120
2419,278,219,119,120
2419,282,218,119,120
2419,280,222,119,120
2422,281,220,119,120
2420,278,219,119,120
2419,281,221,119,120
2420,282,220,119,120
2419,281,218,119,120
2420,282,220,119,120
2415,281,220,119,120
2417,277,220,119,120
2417,278,220,119,120
2419,279,217,119,120
2417,278,222,119,120
2418,283,221,119,120
2414,279,223,119,120
2418,279,216,119,120
2420,279,220,119,120
2418,279,222,119,120
2420,281,219,119,120
2422,283,222,119,120
2419,277,220,119,120
2415,278,219,119,120
2415,277,217,119,120
2419,281,220,119,120
2417,278,218,119,120
2419,278,218,119,120
2418,277,220,119,120
2416,278,214,119,120
2415,279,215,119,120
2417,280,216,119,120
2416,277,220,119,120
2415,283,217,119,120
2421,277,217,119,120
2414,282,220,119,120
2418,282,219,119,120
2414,277,216,119,120
2419,281,216,119,120
2419,279,219,119,120
2417,281,219,119,120
2421,277,219,119,120
2420,275,216,119,120
2417,278,216,119,120
2419,277,219,119,120
2416,278,219,119,120
2418,281,217,119,120
2416,282,221,119,120
2419,278,219,119,120
2419,281,218,119,120
2419,276,220,119,120
2415,279,219,119,120
2417,279,219,119,120
2416,277,222,119,120
2420,281,221,119,120
2418,278,218,119,120
2420,282,220,119,120
2419,281,219,119,120
2414,281,222,119,120
2420,279,218,119,120
2418,282,221,119,120
2416,279,215,119,120
2419,277,218,119,120
2415,281,222,119,120
2416,282,220,119,120
2420,280,219,119,120
2417,277,219,119,120
2417,281,217,119,120
2421,278,221,119,120
2419,279,215,119,120
2420,280,222,119,120
2417,280,221,119,120
2420,279,216,119,120
2418,277,220,119,120
2417,280,220,119,120
2417,278,217,119,120
2419,283,221,119,120
2417,282,220,119,120
2420,279,214,119,120
2420,277,219,119,120
2416,278,214,119,120
2420,278,222,119,120
2415,279,218,119,120
2417,281,223,119,120
2419,282,222,119,120
2419,279,214,119,120
2415,280,221,119,120
2416,279,217,119,120
2416,283,218,119,120
2415,283,223,119,120
2416,278,219,119,120
2413,283,219,119,120
2417,281,214,119,120
2418,282,218,119,120
2415,281,219,119,120
2417,280,219,119,120
2417,281,219,119,120
2417,282,216,119,120
2416,283,224,101,138
2416,277,218,135,104
2411,280,217,119,120
2416,281,221,119,120
2416,281,216,119,120
2420,280,218,119,120
2416,277,220,119,120
2419,278,218,119,120
2415,278,218,119,120
2421,279,222,119,120
2415,277,218,119,120
2419,280,217,119,120
2418,279,221,119,120
2421,278,220,119,120
2416,282,218,119,120
2417,281,219,119,120
2417,278,220,119,120
2419,282,217,119,120
2418,277,218,119,120
2417,281,220,119,120
2417,278,218,119,120
2420,278,220,119,120
2418,278,218,119,120
2415,276,215,119,120
2419,278,218,119,120
2418,282,217,119,120
2417,282,221,119,120
2418,278,218,119,120
2416,281,223,119,120
2415,279,221,119,120
2416,281,218,119,120
2416,278,219,119,120
2417,279,222,119,120
2418,277,218,119,120
2418,278,218,119,120
2415,281,218,119,120
2418,279,216,119,120
2419,281,225,101,138
2416,279,214,135,104
2419,282,220,119,120
2419,278,217,119,120
2416,280,215,119,120
2413,283,217,119,120
2415,278,215,119,120
2418,282,218,119,120
2416,278,221,119,120
2411,278,218,119,120
2417,278,223,119,120
2418,278,218,119,120
2416,279,218,119,120
2419,278,218,119,120
2414,279,220,119,120
2419,279,215,119,120
2419,281,223,119,120
2416,279,218,119,120
2419,282,220,119,120
2416,279,218,119,120
2416,278,218,119,120
2418,278,217,119,120
2420,283,214,119,120
2420,282,221,119,120
2417,281,220,119,120
2418,280,218,119,120
2417,281,220,119,120
2418,279,222,119,120
2420,280,219,119,120
2418,278,221,119,120
2418,281,221,119,120
2416,281,219,119,120
2417,281,220,119,120
2417,279,219,119,120
2420,279,219,119,120
2419,276,219,119,120
2414,279,214,119,120
2416,276,219,119,120
2418,277,216,119,120
2412,280,219,119,120
2412,280,222,119,120
2416,277,218,119,120
2418,280,220,119,120
2416,279,224,101,138
2416,277,217,119,120
2418,282,215,134,105
2415,281,219,119,120
2417,275,220,119,120
2418,278,220,119,120
2419,280,218,119,120
2417,280,219,119,120
2416,277,218,119,120
2417,280,220,119,120
2421,281,218,119,120
2419,276,218,119,120
2418,281,220,119,120
2418,278,223,119,120
2414,282,221,119,120
2420,279,223,119,120
2419,276,219,119,120
2416,278,222,119,120
2416,278,220,119,120
2417,280,218,119,120
2416,278,221,119,120
2419,275,216,119,120
2416,282,214,119,120
2418,275,221,119,120
2419,283,219,119,120
2416,279,220,119,120
2420,283,220,119,120
2421,279,220,119,120
2415,281,218,119,120
2420,277,220,119,120
2418,277,222,119,120
2415,282,218,119,120
2416,281,218,119,120
2419,282,219,119,120
2417,281,217,119,120
2421,281,216,119,120
2419,280,217,119,120
2415,280,219,119,120
2422,281,219,119,120
2417,278,220,119,120
2418,280,219,119,120
2420,278,220,119,120
2418,278,218,119,120
2416,280,219,119,120
2419,280,219,119,120
2418,281,219,119,120
2415,278,221,119,120
2416,276,215,119,120
2417,279,216,119,120
2420,279,219,119,120
2418,279,219,119,120
2418,283,219,119,120
2419,281,219,119,120
2419,279,218,119,120
2415,276,217,119,120
2418,277,220,119,120
2419,278,216,119,120
2417,282,222,119,120
2418,279,218,119,120
2418,278,221,119,120
2419,279,220,119,120
2414,281,222,119,120
2418,282,218,119,120
2421,283,218,119,120
2421,278,216,119,120
2416,278,219,119,120
2419,281,218,119,120
2421,280,220,119,120
2420,279,222,119,120
2415,279,221,119,120
2417,275,217,119,120
2416,279,219,119,120
2418,280,220,119,120
2419,282,220,119,120
2417,279,218,119,120
2419,278,217,119,120
2414,280,220,119,120
2415,279,221,119,120
2418,279,217,119,120
2416,283,215,119,120
2418,279,218,119,120
2416,277,216,119,120
2419,281,222,119,120
2418,278,220,119,120
2414,282,218,119,120
2416,277,217,119,120
2422,281,221,119,120
2419,281,221,119,120
2419,283,221,119,120
2419,280,222,119,120
2419,280,220,119,120
2421,280,222,119,120
2419,282,217,119,120
2419,281,218,119,120
2417,282,216,119,120
2420,277,218,119,120
2417,283,217,119,120
2417,282,215,119,120
2419,280,216,119,120
2416,282,218,119,120
2417,281,219,119,120
2420,281,218,119,120
2421,279,218,119,120
2418,281,221,119,120
2419,281,218,119,120
2420,282,220,119,120
2419,278,218,119,120
2419,281,221,119,120
2420,279,215,119,120
2419,278,218,119,120
2422,282,218,119,120
2420,283,222,119,120
2416,279,219,119,120
2420,280,223,119,120
2417,280,220,119,120
2421,275,214,119,120
2415,279,221,119,120
2422,280,218,119,120
2420,280,222,119,120
2420,282,220,119,120
2418,279,215,119,120
2421,278,219,119,120
2421,279,217,119,120
2418,280,216,119,120
2418,279,218,119,120
2416,282,219,119,120
2421,279,222,119,120
2421,281,221,119,120
2421,278,218,119,120
2417,280,217,119,120
2419,281,221,119,120
2421,282,220,119,120
2419,278,217,119,120
2419,280,221,119,120
2419,275,220,119,120
2418,278,217,119,120
2418,280,219,119,120
2418,278,217,119,120
2420,278,215,119,120
2419,280,215,119,120
2421,278,220,119,120
2418,281,217,119,120
2416,278,223,119,120
2418,279,217,119,120
2420,279,217,119,120
2418,282,217,119,120
2421,279,219,119,120
2418,279,222,119,120
2419,281,218,119,120
2420,280,221,119,120
2419,277,218,119,120
2418,278,220,119,120
2418,283,219,119,120
2417,279,218,119,120
2414,282,221,119,120
2417,281,217,119,120
2422,279,220,119,120
2416,282,218,119,120
2419,277,218,119,120
2417,281,218,119,120
2419,278,218,119,120
2421,278,220,119,120
2418,281,219,119,120
2418,279,219,119,120
2419,276,221,119,120
2414,277,218,119,120
2418,279,220,119,120
2421,280,216,119,120
2418,278,218,119,120
2419,279,219,119,120
2420,277,217,119,120
2416,281,215,119,120
2420,281,216,119,120
2417,278,215,119,120
2415,279,219,119,120
2418,280,220,119,120
2420,278,218,119,120
2417,281,217,119,120
2418,280,215,119,120
2419,278,219,119,120
2415,279,215,119,120
2419,281,219,119,120
2420,282,217,119,120
2420,278,220,119,120
2420,279,218,119,120
2417,283,222,119,120
2418,281,218,119,120
2417,278,219,119,120
2418,279,219,119,120
2417,279,219,119,120
2417,279,221,119,120
2417,281,221,119,120
2419,276,221,119,120
2415,280,221,119,120
2416,278,221,119,120
2419,281,219,119,120
2419,281,218,119,120
2420,275,215,119,120
2420,279,220,119,120
2420,280,217,119,120
2418,280,219,119,120
2422,277,220,119,120
2418,282,217,119,120
2420,281,218,119,120
2418,279,219,119,120
2416,281,221,119,120
2420,279,217,119,120
2419,275,216,119,120
2420,279,221,119,120
2422,278,217,119,120
2417,279,216,119,120
2418,277,216,119,120
2418,283,220,119,120
2418,276,218,119,120
2419,279,220,119,120
2418,279,217,119,120
2419,280,217,119,120
2420,278,219,119,120
2421,278,221,119,120
2420,277,220,119,120
2418,276,221,119,120
2421,278,220,119,120
2421,281,221,119,120
2418,276,220,119,120
2418,279,220,119,120
2418,282,219,119,120
2417,283,220,119,120
2417,282,225,101,138
2421,280,220,135,104
2419,278,221,119,120
2421,282,218,119,120
2416,279,219,119,120
2416,280,221,119,120
2419,275,222,119,120
2418,280,218,119,120
2419,281,217,119,120
2418,278,217,119,120
2418,279,216,119,120
2415,281,216,119,120
2420,278,220,119,120
2417,282,218,119,120
2418,282,220,119,120
2421,282,220,119,120
2419,275,218,119,120
2420,279,218,119,120
2417,280,221,119,120
2420,282,219,119,120
2418,280,221,119,120
2418,278,220,119,120
2421,283,219,119,120
2420,278,220,119,120
2416,279,219,119,120
2417,282,221,119,120
2417,276,220,119,120
2422,279,216,119,120
2419,277,218,119,120
2420,283,220,119,120
2419,281,220,119,120
2420,279,221,119,120
2418,279,219,119,120
2418,278,217,119,120
2417,281,219,119,120
2417,279,216,119,120
2421,279,219,119,120
2419,279,221,119,120
2419,279,221,119,120
2421,278,220,119,120
2421,278,220,119,120
2418,283,214,119,120
2421,278,218,119,120
2416,282,221,119,120
2416,279,218,119,120
2416,279,218,119,120
2417,280,220,119,120
2420,282,219,119,120
2419,278,219,119,120
2421,278,215,119,120
2421,282,219,119,120
2419,279,220,119,120
2416,277,218,119,120
2418,279,217,119,120
2418,282,217,119,120
2419,282,216,119,120
2418,283,222,119,120
2419,278,218,119,120
2420,278,216,119,120
2418,279,216,119,120
2419,279,217,119,120
2418,279,222,119,120
2416,278,218,119,120
2419,279,218,119,120
2420,282,219,119,120
2420,281,219,119,120
2421,280,217,119,120
2418,277,219,119,120
2421,279,220,119,120
2420,279,217,119,120
2417,275,219,119,120
2418,281,218,119,120
2421,282,221,119,120
2419,283,217,119,120
2414,279,215,119,120
2420,278,218,119,120
2420,281,222,119,120
2418,280,218,119,120
2416,281,221,119,120
2418,281,220,119,120
2418,280,218,119,120
2419,278,220,119,120
2420,279,218,119,120
2420,278,222,119,120
2416,278,219,119,120
2423,279,216,119,120
2421,281,218,119,120
2418,283,221,119,120
2416,281,219,119,120
2419,277,220,119,120
2417,279,218,119,120
2419,280,219,119,120
2417,283,220,119,120
2419,278,221,119,120
2417,277,220,119,120
2421,279,220,119,120
2422,279,221,119,120
2417,282,217,119,120
2415,279,223,119,120
2421,279,219,119,120
2418,278,220,119,120
2419,281,222,119,120
2420,279,215,119,120
2420,281,223,119,120
2417,282,220,119,120
2418,278,221,119,120
2419,279,222,119,120
2420,280,218,119,120
2421,279,220,119,120
2421,280,218,119,120
2417,281,217,119,120
2418,278,222,119,120
2419,276,215,119,120
2419,280,217,119,120
2423,280,215,119,120
2419,281,219,119,120
2417,279,217,119,120
2421,280,218,119,120
2423,283,219,119,120
2418,279,222,119,120
2420,280,218,119,120
2417,283,215,119,120
2418,280,218,119,120
2419,280,218,119,120
2421,282,219,119,120
2420,280,219,119,120
2420,278,220,119,120
2416,280,222,119,120
2421,282,217,119,120
2416,276,220,119,120
2418,278,219,119,120
2419,280,219,119,120
2416,277,215,119,120
2420,276,219,119,120
2420,279,220,119,120
2418,283,223,119,120
2420,280,220,119,120
2419,283,216,119,120
2419,277,221,119,120
2414,279,215,119,120
2422,278,218,119,120
2418,282,221,119,120
2421,281,220,119,120
2419,279,219,119,120
2421,282,218,119,120
2417,275,215,119,120
2421,283,221,119,120
2418,280,221,119,120
2421,278,217,119,120
2416,281,220,119,120
2418,279,219,119,120
2418,278,218,119,120
2418,279,217,119,120
2420,280,220,119,120
2417,279,221,119,120
2419,281,222,119,120
2420,279,220,119,120
2421,279,216,119,120
2419,277,219,119,120
2421,281,219,119,120
2420,281,220,119,120
2421,277,218,119,120
2421,281,221,119,120
2419,282,217,119,120
2420,278,218,119,120
2418,277,221,119,120
2416,282,219,119,120
2417,283,221,119,120
2419,279,218,119,120
2422,280,219,119,120
2417,281,218,119,120
2420,277,218,119,120
2416,278,215,119,120
