UFL,UFC,UFR,Vel_Izq,Vel_Der
186,249,183,81,88
188,330,196,81,88
197,267,188,81,88
212,302,193,81,88
411,278,185,81,88
1411,254,187,81,88
1350,243,190,81,88
236,259,179,81,88
200,239,188,81,88
185,257,185,81,88
182,236,193,81,88
188,248,195,81,88
186,227,188,81,88
177,227,184,81,88
176,259,183,81,88
175,317,188,81,88
184,252,188,81,88
184,245,183,81,88
181,238,179,81,88
182,229,183,81,88
183,227,189,81,88
179,230,188,81,88
176,215,178,88,81
179,218,181,76,93
178,206,188,88,81
180,193,185,83,86
178,187,188,83,86
181,179,189,83,86
185,168,186,83,86
176,162,180,83,86
183,150,182,83,86
182,146,185,83,86
178,140,187,83,86
186,129,187,83,86
184,135,190,83,86
186,131,191,83,86
187,133,186,83,86
197,127,185,83,86
195,125,185,83,86
205,123,184,83,86
204,130,189,83,86
219,126,196,83,86
223,121,184,83,86
232,121,186,83,86
239,119,185,83,86
258,118,190,83,86
337,110,208,83,86
838,130,198,83,86
1102,131,200,83,86
1287,122,191,83,86
1461,120,191,91,78
1657,126,188,86,83
1805,121,192,86,83
1952,117,203,86,83
2037,123,197,86,83
2085,127,194,86,83
2108,126,191,86,83
2144,119,195,86,83
2111,121,194,86,83
2097,122,196,86,83
2082,116,197,86,83
2119,114,187,86,83
2155,117,189,86,83
2147,114,200,86,83
2173,121,199,86,83
2192,111,188,86,83
2140,119,193,86,83
2147,110,190,86,83
2186,124,194,86,83
2198,121,198,86,83
2204,117,188,86,83
2232,112,187,86,83
2264,124,191,86,83
2253,118,193,86,83
2222,127,194,86,83
2283,125,188,86,83
2272,123,187,86,83
2285,124,187,86,83
2269,117,187,86,83
2256,122,188,86,83
2288,126,193,86,83
2251,125,184,86,83
2192,126,185,86,83
2230,116,185,86,83
2211,124,182,86,83
2226,115,180,86,83
2238,123,186,86,83
2266,116,190,86,83
2222,113,194,86,83
2245,115,182,86,83
2229,120,181,86,83
2258,118,194,86,83
2236,118,188,86,83
2193,122,190,86,83
2138,124,189,86,83
2076,121,192,86,83
2022,127,190,86,83
1948,121,186,86,83
1841,129,192,86,83
1736,117,192,86,83
1556,120,186,86,83
1291,120,188,78,91
1033,123,196,83,86
767,123,196,83,86
458,127,194,83,86
269,124,193,83,86
244,122,187,83,86
228,130,187,83,86
211,134,187,83,86
206,134,182,83,86
200,134,185,83,86
182,141,180,83,86
173,137,182,83,86
181,132,198,83,86
176,134,184,83,86
176,139,187,83,86
171,144,183,83,86
175,144,186,83,86
172,145,194,83,86
170,150,206,83,86
174,161,194,83,86
172,167,196,83,86
173,160,191,83,86
174,168,188,83,86
169,170,193,83,86
174,174,191,83,86
176,187,198,83,86
177,191,199,83,86
172,191,199,83,86
170,201,199,83,86
173,203,195,83,86
168,201,205,83,86
169,202,204,83,86
175,209,204,83,86
174,219,195,76,93
177,215,200,88,81
177,223,192,76,93
177,226,189,81,88
176,235,200,81,88
176,249,202,81,88
187,249,194,81,88
179,236,198,81,88
186,228,187,81,88
182,234,198,81,88
184,244,192,81,88
173,233,182,81,88
186,250,191,81,88
178,249,195,81,88
177,242,193,81,88
178,237,190,81,88
179,256,186,81,88
180,526,184,81,88
182,326,191,81,88
182,312,190,81,88
183,245,188,81,88
180,265,180,81,88
181,292,183,81,88
181,260,180,81,88
178,230,187,81,88
181,229,190,81,88
183,254,197,81,88
185,261,196,81,88
192,276,188,81,88
177,299,195,81,88
180,270,189,81,88
182,248,191,81,88
184,263,186,81,88
186,262,194,81,88
191,248,196,81,88
178,247,193,81,88
185,255,190,81,88
191,237,188,81,88
194,235,184,81,88
194,226,191,81,88
192,230,195,81,88
196,223,194,81,88
203,225,187,81,88
200,231,188,81,88
209,238,180,81,88
222,241,194,81,88
248,250,185,81,88
386,248,198,81,88
734,238,191,81,88
1145,226,189,81,88
1421,244,180,81,88
719,243,187,81,88
229,228,184,81,88
204,236,188,81,88
188,228,186,81,88
184,236,195,81,88
184,227,186,81,88
177,230,180,81,88
181,223,185,81,88
183,242,190,81,88
177,237,190,81,88
182,226,186,81,88
181,223,187,81,88
172,224,179,81,88
171,215,185,88,81
179,228,180,76,93
184,234,186,81,88
179,226,183,81,88
179,222,187,81,88
178,208,187,88,81
183,186,185,83,86
181,178,188,83,86
179,170,190,83,86
186,156,186,83,86
187,158,188,83,86
188,144,182,83,86
206,135,181,83,86
231,119,182,83,86
334,124,177,83,86
1015,137,182,83,86
1551,125,179,91,78
1921,115,189,86,83
2139,116,187,86,83
2216,129,178,86,83
2282,120,170,86,83
2301,115,180,86,83
2303,123,177,86,83
2253,124,181,86,83
2257,119,177,86,83
2267,118,182,86,83
2275,117,179,86,83
2314,123,177,86,83
2341,119,179,86,83
2340,116,183,86,83
2386,122,175,86,83
2417,114,186,86,83
2365,118,178,86,83
2373,118,185,86,83
2384,118,181,86,83
2388,121,180,86,83
2378,117,181,86,83
2410,122,179,86,83
2393,124,175,86,83
2394,126,179,86,83
2393,116,174,86,83
2440,119,180,86,83
2418,123,162,86,83
2439,128,161,86,83
2465,136,149,93,76
2436,149,134,88,81
2446,153,129,88,81
2462,164,120,88,81
2446,173,114,88,81
2440,172,113,88,81
2447,193,116,88,81
2457,203,110,88,81
2458,205,105,88,81
2446,217,113,96,73
2434,231,107,91,78
2461,249,108,91,78
2462,244,111,91,78
2522,257,119,91,78
2492,284,115,91,78
2493,296,115,91,78
2499,278,114,91,78
2499,274,107,91,78
2483,267,115,91,78
2475,250,107,91,78
2486,232,116,91,78
2448,234,105,91,78
2492,232,117,91,78
2518,229,106,91,78
2518,227,111,91,78
2514,244,109,91,78
2539,239,113,91,78
2580,227,113,91,78
2555,238,113,91,78
2509,236,111,91,78
2517,234,118,91,78
2539,238,118,91,78
2518,247,120,91,78
2524,238,117,91,78
2486,253,117,91,78
2472,253,119,91,78
2509,252,138,91,78
2498,263,152,91,78
2437,254,153,91,78
2481,262,136,91,78
2448,265,131,91,78
2431,239,121,91,78
2483,232,118,91,78
2480,241,117,91,78
2476,250,119,91,78
2463,272,108,91,78
2473,264,115,91,78
2493,254,108,91,78
2491,244,107,91,78
2481,242,115,91,78
2483,248,113,91,78
2493,240,110,91,78
2500,240,116,91,78
2463,244,108,91,78
2475,259,108,91,78
2476,479,104,91,78
2507,507,108,91,78
2485,564,111,91,78
2472,417,113,91,78
2477,423,114,91,78
2476,393,115,91,78
2447,398,111,91,78
2437,343,111,91,78
2447,289,111,91,78
2425,232,112,91,78
2428,218,106,91,78
2446,216,118,91,78
2438,215,113,83,86
2414,222,113,96,73
2404,214,115,83,86
2464,220,115,96,73
2462,227,120,91,78
2495,218,116,91,78
2475,219,109,91,78
2465,219,116,91,78
2459,215,112,83,86
2470,217,106,96,73
2437,213,114,83,86
2440,209,108,88,81
2391,209,122,88,81
2386,215,114,88,81
2418,210,110,88,81
2388,215,112,88,81
2365,217,111,96,73
2381,209,119,83,86
2378,221,116,96,73
2393,215,110,83,86
2388,219,109,96,73
2365,221,118,91,78
2420,227,114,91,78
2418,228,113,91,78
2391,216,112,91,78
2410,217,113,91,78
2445,222,109,91,78
2453,228,113,91,78
2495,219,110,91,78
2469,223,106,91,78
2397,228,119,91,78
2358,222,107,91,78
2346,231,108,91,78
2307,233,114,91,78
2316,239,114,91,78
2351,241,110,91,78
2311,248,112,91,78
2283,241,111,91,78
2336,245,111,91,78
2339,241,117,91,78
2336,236,115,91,78
2344,242,114,91,78
2348,235,113,91,78
2366,238,105,91,78
2351,238,116,91,78
2374,247,108,91,78
2348,235,112,91,78
2242,235,106,91,78
2351,246,111,91,78
2357,239,118,91,78
2367,235,115,91,78
2355,240,118,91,78
2370,242,112,91,78
2382,237,108,91,78
2378,260,106,91,78
2364,245,117,91,78
2374,243,116,91,78
2386,240,109,91,78
2451,248,114,91,78
2390,241,119,91,78
2384,240,110,91,78
2381,312,109,91,78
2389,321,107,91,78
2418,449,116,91,78
2415,459,109,91,78
2390,383,111,91,78
2381,402,118,91,78
2418,481,105,91,78
2400,467,112,91,78
2380,407,111,91,78
2402,394,114,91,78
2438,313,111,91,78
2428,264,112,91,78
2401,255,108,91,78
2396,248,111,91,78
2420,241,115,91,78
2421,231,117,91,78
2413,229,122,91,78
2428,236,137,91,78
2405,258,146,91,78
2481,351,152,91,78
2488,282,132,91,78
2367,278,122,91,78
2468,274,112,91,78
2468,297,120,91,78
2490,317,114,91,78
2503,266,110,91,78
2494,249,114,91,78
2455,242,118,91,78
2467,244,121,91,78
2499,276,103,91,78
2502,267,108,91,78
2478,267,113,91,78
2464,258,115,91,78
2461,260,112,91,78
2489,252,110,91,78
2476,241,114,91,78
2442,232,104,91,78
2416,249,106,91,78
2361,241,118,91,78
2389,334,107,91,78
2395,247,113,91,78
2421,245,113,91,78
2376,237,104,91,78
2382,243,112,91,78
2443,235,108,91,78
2442,230,116,91,78
2442,223,117,91,78
2491,223,105,91,78
2582,223,111,91,78
2660,242,112,91,78
2674,237,114,91,78
2696,231,111,91,78
2712,226,112,91,78
2701,213,111,83,86
2665,227,108,96,73
2669,227,115,91,78
2697,232,110,91,78
2702,222,105,91,78
2675,243,113,91,78
2672,242,115,91,78
2683,273,108,91,78
2680,272,107,91,78
2674,247,115,91,78
2682,260,115,91,78
2687,244,110,91,78
2683,232,104,91,78
2693,227,108,91,78
2678,282,104,91,78
2674,357,110,91,78
2693,249,122,91,78
2681,241,118,91,78
2676,268,111,91,78
2663,249,117,91,78
2614,262,107,91,78
2580,300,109,91,78
2552,306,113,91,78
2526,311,111,91,78
2475,424,108,91,78
2480,375,119,91,78
2498,294,110,91,78
2455,373,120,91,78
2479,353,117,91,78
2508,297,112,91,78
2506,293,112,91,78
2518,252,103,91,78
2561,264,114,91,78
2527,270,114,91,78
2513,278,115,91,78
2508,294,117,91,78
2549,261,117,91,78
2549,273,106,91,78
2546,378,114,91,78
2495,401,114,91,78
2493,285,117,91,78
2455,307,113,91,78
2427,254,110,91,78
2435,247,111,91,78
2421,314,116,91,78
2491,354,115,91,78
2463,497,140,91,78
2447,369,142,91,78
2460,359,147,91,78
2577,288,148,91,78
2576,355,133,91,78
2566,241,134,91,78
2561,234,123,91,78
2595,250,119,91,78
2573,240,117,91,78
2587,257,112,91,78
2573,794,106,91,78
2540,254,113,91,78
2577,249,114,91,78
2574,237,114,91,78
2519,220,114,91,78
2498,237,107,91,78
2529,232,104,91,78
2512,243,106,91,78
2485,258,113,91,78
2510,237,112,91,78
2518,252,108,91,78
2520,242,117,91,78
2515,239,109,91,78
2507,246,103,91,78
2482,252,115,91,78
2451,250,109,91,78
2441,271,112,91,78
2466,253,108,91,78
2465,237,110,91,78
2479,223,116,91,78
2439,228,112,91,78
2440,237,113,91,78
2442,224,116,91,78
2433,230,123,91,78
2455,232,113,91,78
2470,227,112,91,78
2441,283,110,91,78
2407,584,115,91,78
2416,250,116,91,78
2415,237,106,91,78
2430,223,116,91,78
2439,237,112,91,78
2434,231,112,91,78
2396,240,119,91,78
2378,241,110,91,78
2413,242,110,91,78
2377,233,106,91,78
2379,238,110,91,78
2406,286,113,91,78
2401,254,110,91,78
2384,235,112,91,78
2415,241,110,91,78
2406,232,111,91,78
2396,242,110,91,78
2424,233,115,91,78
2439,226,114,91,78
2411,228,110,91,78
2401,232,114,91,78
2436,225,112,91,78
2501,231,116,91,78
2507,244,108,91,78
2481,255,108,91,78
2471,261,107,91,78
2430,237,122,91,78
2490,233,114,91,78
2494,250,113,91,78
2494,248,114,91,78
2517,247,109,91,78
2511,238,115,91,78
2520,236,117,91,78
2533,236,114,91,78
2573,227,109,91,78
2535,220,119,91,78
2526,237,114,91,78
2531,239,122,91,78
2521,251,118,91,78
2565,242,140,91,78
2585,246,132,91,78
2597,250,141,91,78
2558,278,150,91,78
2571,289,153,91,78
2484,233,151,91,78
2477,242,139,91,78
2516,248,134,91,78
2526,250,123,91,78
2504,249,121,91,78
2450,249,111,91,78
2429,229,121,91,78
2424,228,114,91,78
2434,242,114,91,78
2435,237,120,91,78
2445,235,112,91,78
2458,283,107,91,78
2460,250,105,91,78
2429,236,112,91,78
2468,232,111,91,78
2479,232,114,91,78
2494,227,113,91,78
2461,234,116,91,78
2396,252,105,91,78
2422,241,115,91,78
2404,239,116,91,78
2348,239,109,91,78
2394,235,111,91,78
2405,257,108,91,78
2346,242,105,91,78
2309,235,119,91,78
2348,240,110,91,78
2385,241,111,91,78
2418,229,118,91,78
2447,240,107,91,78
2477,243,107,91,78
2457,227,104,91,78
2458,222,113,91,78
2494,283,109,91,78
2527,240,106,91,78
2534,244,114,91,78
2517,239,116,91,78
2494,235,105,91,78
2511,225,112,91,78
2491,234,110,91,78
2493,229,99,91,78
2521,230,113,91,78
2501,241,108,91,78
2515,238,111,91,78
2472,235,113,91,78
2477,250,119,91,78
2516,244,101,91,78
2501,238,116,91,78
2490,229,112,91,78
2505,233,116,91,78
2541,230,111,91,78
2538,231,121,91,78
2509,240,111,91,78
2524,245,112,91,78
2514,234,106,91,78
2471,238,110,91,78
2506,271,117,91,78
2474,271,99,91,78
2457,265,103,91,78
2459,264,118,91,78
2473,251,113,91,78
2540,251,105,91,78
2574,264,108,91,78
2606,291,117,91,78
2598,258,109,91,78
2487,247,117,91,78
2495,241,112,91,78
2478,240,108,91,78
2502,246,113,91,78
2469,227,106,91,78
2422,225,104,91,78
2335,229,106,91,78
2388,235,120,91,78
2477,252,115,91,78
2431,256,109,91,78
2412,236,117,91,78
2450,233,111,91,78
2451,229,107,91,78
2402,230,105,91,78
2365,229,107,91,78
2457,232,103,91,78
2356,234,110,91,78
2393,221,106,91,78
2438,231,115,91,78
2461,234,116,91,78
2423,233,108,91,78
2366,233,107,91,78
2400,240,114,91,78
2361,231,109,91,78
2387,232,105,91,78
2449,228,115,91,78
2418,229,107,91,78
2427,235,113,91,78
2419,235,110,91,78
2422,243,110,91,78
2453,255,104,91,78
2490,238,106,91,78
2426,241,118,91,78
2382,252,107,91,78
2412,241,111,91,78
2390,232,110,91,78
2406,247,115,91,78
2410,247,120,91,78
2415,252,111,91,78
2462,246,119,91,78
2474,256,118,91,78
2475,237,118,91,78
2453,251,133,91,78
2438,235,138,91,78
2440,234,140,91,78
2439,240,144,91,78
2426,229,154,91,78
2701,214,190,-255,255
2545,240,154,255,-255
2460,244,153,91,78
2394,244,143,91,78
2345,234,136,91,78
2339,248,132,91,78
2344,241,114,91,78
2334,240,110,91,78
2384,247,107,91,78
2461,246,105,91,78
2429,247,106,91,78
2430,235,116,91,78
2410,233,107,91,78
2427,238,113,91,78
2453,235,115,91,78
2422,238,112,91,78
2409,235,110,91,78
2491,223,110,91,78
2440,215,109,83,86
2426,433,112,96,73
2406,421,112,91,78
2409,230,117,91,78
2369,215,107,83,86
2377,230,117,96,73
2370,242,108,91,78
2396,222,114,91,78
2388,214,104,83,86
2400,220,117,96,73
2431,225,108,91,78
2391,224,117,91,78
2382,213,112,83,86
2451,222,108,96,73
2429,223,106,91,78
2464,246,107,91,78
2401,264,108,91,78
2405,211,95,83,86
2428,211,106,88,81
2413,225,104,96,73
2417,209,113,83,86
2408,230,115,96,73
2414,236,106,91,78
2390,226,110,91,78
2488,226,109,91,78
2444,222,103,91,78
2524,223,110,91,78
2510,234,102,91,78
2516,216,105,91,78
2561,220,107,91,78
2537,232,117,91,78
2555,221,112,91,78
2543,204,114,83,86
2584,204,117,88,81
2510,190,115,88,81
2494,194,112,88,81
2477,210,114,88,81
2437,191,98,88,81
2429,182,114,88,81
2338,191,108,88,81
2439,191,111,88,81
2434,185,114,88,81
2431,179,113,88,81
2447,181,113,88,81
2424,178,109,88,81
2376,180,113,88,81
2389,183,107,88,81
2403,180,111,88,81
2427,169,108,88,81
2470,175,116,88,81
2439,176,110,88,81
2414,179,109,88,81
2422,172,107,88,81
2410,173,111,88,81
2417,163,110,88,81
2409,166,109,88,81
2358,164,106,88,81
2456,157,108,88,81
2510,165,107,88,81
2462,164,108,88,81
2499,164,111,88,81
2465,174,122,88,81
2447,171,114,88,81
2441,164,106,88,81
2498,160,111,88,81
2508,154,110,88,81
2492,158,112,88,81
2523,159,103,88,81
2491,162,108,88,81
2474,154,126,88,81
2481,154,115,88,81
2472,157,113,88,81
2451,156,118,88,81
2462,165,121,88,81
2502,158,111,88,81
2506,163,112,88,81
2482,173,119,88,81
2458,169,112,88,81
2476,160,114,88,81
2462,163,109,88,81
2460,175,110,88,81
2491,165,113,88,81
2502,162,121,88,81
2499,158,116,88,81
2463,157,115,88,81
2499,169,122,88,81
2516,167,122,88,81
2526,170,116,88,81
2473,159,118,88,81
2485,157,115,88,81
2509,165,119,88,81
2541,172,123,88,81
2537,164,115,88,81
2522,159,115,88,81
2522,161,117,88,81
2493,159,119,88,81
2543,161,121,88,81
2510,153,127,88,81
2501,155,116,88,81
2510,156,118,88,81
2518,164,126,88,81
2512,155,124,88,81
2487,150,121,88,81
2508,156,122,88,81
2514,161,120,88,81
2542,158,120,88,81
2515,157,124,88,81
2487,155,120,88,81
2514,144,128,88,81
2482,154,131,88,81
2504,154,125,88,81
2492,157,136,88,81
2520,161,130,88,81
2502,143,129,88,81
2482,155,117,88,81
2469,154,130,88,81
2489,148,132,88,81
2500,150,124,88,81
2496,144,134,88,81
2491,144,132,88,81
2502,141,130,88,81
2499,141,130,88,81
2508,154,132,88,81
2529,141,127,88,81
2514,147,134,88,81
2511,147,119,88,81
2437,147,136,88,81
2431,143,138,88,81
2479,142,140,88,81
2437,136,122,88,81
2483,141,136,88,81
2476,141,132,88,81
2466,142,135,88,81
2442,133,138,88,81
2499,150,130,88,81
2445,140,146,88,81
2476,127,129,88,81
2476,134,113,88,81
2474,138,147,88,81
2436,133,145,88,81
2464,126,144,88,81
2458,133,148,88,81
2468,135,148,88,81
2504,134,153,88,81
2477,126,157,81,88
2489,126,155,86,83
2507,130,154,93,76
2446,121,148,88,81
2500,129,160,81,88
2500,131,162,86,83
2414,133,174,86,83
2480,122,162,86,83
2511,127,168,86,83
2435,118,170,86,83
2397,130,171,86,83
2397,131,161,86,83
2402,131,170,86,83
2402,127,177,86,83
2423,137,170,86,83
2426,119,189,86,83
2477,126,177,86,83
2340,125,185,86,83
2384,129,180,86,83
2405,130,175,86,83
2373,124,182,86,83
2389,116,178,86,83
2341,121,188,86,83
2332,122,186,86,83
2382,122,196,86,83
2365,124,189,86,83
2358,117,190,86,83
2321,117,197,86,83
2281,118,199,86,83
2311,112,193,86,83
2349,121,180,86,83
2342,125,190,86,83
2362,115,183,86,83
2367,120,190,86,83
2394,121,183,86,83
2398,111,171,86,83
2429,123,190,86,83
2421,126,179,86,83
2389,125,189,86,83
2393,125,182,86,83
2371,117,188,86,83
2363,124,191,86,83
2366,127,188,86,83
2378,111,197,86,83
2374,131,199,86,83
2386,114,194,86,83
2339,117,198,86,83
2343,128,190,86,83
2398,133,174,86,83
2371,109,187,86,83
2351,116,190,86,83
2348,125,183,86,83
2326,113,183,86,83
2386,119,187,86,83
2361,123,174,86,83
2346,118,182,86,83
2397,121,183,86,83
2424,134,177,86,83
2420,118,191,86,83
2412,117,188,86,83
2469,125,185,86,83
2438,110,180,86,83
2498,116,186,86,83
2423,123,189,86,83
2406,117,197,86,83
2420,129,182,86,83
2417,129,191,86,83
2405,111,200,86,83
2398,131,183,86,83
2347,133,187,86,83
2330,115,179,86,83
2353,130,189,86,83
2341,112,188,86,83
2309,125,189,86,83
2361,127,187,86,83
2316,110,202,86,83
2357,128,189,86,83
2317,119,187,86,83
2263,124,186,86,83
2288,121,190,86,83
2323,115,172,86,83
2306,123,185,86,83
2301,118,178,86,83
2293,129,199,86,83
2354,125,182,86,83
2325,127,185,86,83
2309,126,187,86,83
2291,118,190,86,83
2280,120,182,86,83
2243,116,188,86,83
2230,116,178,86,83
2170,110,185,86,83
2194,126,176,86,83
2190,115,196,86,83
2261,131,181,86,83
2254,128,170,86,83
2186,131,184,86,83
2162,130,190,86,83
2170,130,199,86,83
2123,121,180,86,83
2012,121,190,86,83
1946,124,198,86,83
1922,118,186,86,83
1839,133,183,86,83
1692,116,179,86,83
1569,123,186,86,83
1386,126,189,78,91
1207,118,197,83,86
1068,118,197,83,86
906,118,182,83,86
715,123,182,83,86
578,129,188,83,86
487,129,185,83,86
374,126,186,83,86
270,139,182,83,86
246,132,197,83,86
233,130,189,83,86
226,131,194,83,86
222,126,187,83,86
226,137,197,83,86
209,130,193,83,86
218,131,194,83,86
219,128,193,83,86
211,127,179,83,86
207,125,193,83,86
207,131,190,83,86
202,141,191,83,86
195,129,189,83,86
208,135,193,83,86
193,135,178,83,86
196,141,186,83,86
198,143,177,83,86
183,150,186,83,86
188,146,195,83,86
203,146,191,83,86
188,149,181,83,86
188,156,179,83,86
173,150,196,83,86
187,145,204,83,86
185,157,190,83,86
194,153,189,83,86
196,144,190,83,86
178,160,195,83,86
175,150,187,83,86
181,157,202,83,86
185,167,196,83,86
189,168,189,83,86
181,160,199,83,86
177,163,191,83,86
190,171,180,83,86
182,168,194,83,86
178,176,198,83,86
182,176,188,83,86
182,166,197,83,86
182,168,193,83,86
182,175,188,83,86
174,167,196,83,86
189,176,190,83,86
182,166,194,83,86
185,178,190,83,86
174,180,191,83,86
184,176,195,83,86
182,180,186,83,86
189,171,181,83,86
177,179,200,83,86
199,189,188,83,86
184,191,197,83,86
180,189,188,83,86
181,195,195,83,86
199,187,188,83,86
181,192,195,83,86
185,197,185,83,86
194,216,191,76,93
180,211,205,88,81
179,218,193,76,93
177,216,198,81,88
188,224,188,81,88
176,232,205,81,88
179,244,193,81,88
186,226,209,81,88
198,245,198,81,88
182,241,181,81,88
177,228,196,81,88
190,228,193,81,88
181,225,193,81,88
190,228,187,81,88
175,229,186,81,88
193,242,192,81,88
191,238,185,81,88
191,246,195,81,88
190,234,185,81,88
182,240,189,81,88
175,240,196,81,88
179,236,207,81,88
178,226,188,81,88
176,238,185,81,88
177,228,186,81,88
197,229,188,81,88
185,244,186,81,88
176,237,179,81,88
180,234,191,81,88
182,244,191,81,88
193,239,182,81,88
186,236,188,81,88
197,243,183,81,88
186,249,191,81,88
170,254,197,81,88
176,238,189,81,88
172,230,201,81,88
180,229,190,81,88
190,242,178,81,88
182,240,194,81,88
190,230,189,81,88
183,232,194,81,88
193,217,189,81,88
177,236,195,81,88
186,226,187,81,88
176,237,197,81,88
197,243,190,81,88
182,233,184,81,88
175,240,187,81,88
184,233,190,81,88
185,238,200,81,88
187,233,194,81,88
187,250,194,81,88
172,245,195,81,88
188,238,190,81,88
182,253,195,81,88
190,230,205,81,88
187,246,199,81,88
187,265,206,81,88
177,234,201,81,88
175,240,205,81,88
193,244,198,81,88
197,242,197,81,88
182,235,182,81,88
185,225,191,81,88
173,229,187,81,88
178,257,180,81,88
183,236,199,81,88
179,238,195,81,88
181,233,199,81,88
184,221,194,81,88
193,220,185,81,88
196,234,193,81,88
182,237,200,81,88
180,222,203,81,88
180,216,197,81,88
181,231,200,81,88
184,227,190,81,88
176,228,183,81,88
175,244,203,81,88
184,414,190,81,88
181,230,191,81,88
185,237,194,81,88
196,234,187,81,88
196,226,201,81,88
186,220,186,81,88
179,216,182,81,88
181,216,188,81,88
177,224,196,81,88
179,209,194,88,81
187,209,196,83,86
181,196,189,83,86
178,195,191,83,86
198,198,194,83,86
178,194,189,83,86
182,179,197,83,86
189,175,192,83,86
183,171,189,83,86
174,180,202,83,86
193,172,181,83,86
184,173,189,83,86
182,164,190,83,86
171,172,189,83,86
191,163,195,83,86
194,157,190,83,86
180,156,190,83,86
188,155,197,83,86
184,153,191,83,86
186,157,189,83,86
186,139,179,83,86
193,143,196,83,86
179,148,173,83,86
184,144,191,83,86
188,150,184,83,86
189,139,193,83,86
182,141,191,83,86
178,135,190,83,86
193,138,192,83,86
184,138,183,83,86
200,151,183,83,86
197,139,183,83,86
187,149,196,83,86
188,148,189,83,86
193,143,190,83,86
192,159,207,83,86
186,136,206,83,86
190,146,200,83,86
184,149,205,83,86
199,155,204,83,86
197,149,204,83,86
180,146,191,83,86
182,151,201,83,86
185,161,198,83,86
187,172,195,83,86
192,164,200,83,86
201,174,194,83,86
196,166,193,83,86
195,173,197,83,86
196,189,201,83,86
179,181,185,83,86
185,171,188,83,86
174,185,183,83,86
193,179,189,83,86
180,181,194,83,86
181,177,194,83,86
185,185,182,83,86
193,198,183,83,86
187,199,186,83,86
187,191,192,83,86
191,201,191,83,86
193,203,185,83,86
180,191,190,83,86
180,195,194,83,86
182,202,197,83,86
182,206,196,83,86
179,210,203,83,86
182,205,180,83,86
175,202,181,83,86
180,210,196,83,86
186,212,201,83,86
189,207,201,83,86
181,212,193,83,86
183,197,190,83,86
188,204,199,83,86
191,202,197,83,86
181,206,195,83,86
175,203,182,83,86
175,191,203,83,86
184,187,184,83,86
184,194,184,83,86
184,194,199,83,86
184,185,181,83,86
174,167,182,83,86
185,182,188,83,86
186,179,189,83,86
188,169,185,83,86
183,164,182,83,86
178,161,194,83,86
178,160,188,83,86
178,150,193,83,86
182,145,180,83,86
183,149,194,83,86
193,145,194,83,86
202,138,178,83,86
210,137,193,83,86
197,123,189,83,86
213,118,188,83,86
231,133,185,83,86
295,123,187,83,86
837,113,196,83,86
1311,118,185,83,86
1658,123,190,91,78
1926,118,190,86,83
2154,119,190,86,83
2255,135,191,86,83
2352,122,194,86,83
2450,116,202,86,83
2433,125,205,86,83
2380,123,191,86,83
2475,118,195,86,83
2501,117,193,86,83
2528,119,197,86,83
2527,122,194,86,83
2497,127,199,86,83
2524,119,207,86,83
2574,130,199,86,83
2584,125,196,86,83
2585,128,190,86,83
2590,119,204,86,83
2615,115,186,86,83
2609,128,191,86,83
2596,126,199,86,83
2580,116,190,86,83
2570,124,196,86,83
2553,112,195,86,83
2555,117,191,86,83
2542,132,190,86,83
2532,109,188,86,83
2495,117,195,86,83
2500,138,202,86,83
2502,123,185,86,83
2471,121,190,86,83
2501,135,176,86,83
2522,128,170,86,83
2527,110,161,86,83
2505,127,166,86,83
2506,111,154,93,76
2478,121,126,88,81
2514,138,124,88,81
2571,146,116,88,81
2612,151,125,88,81
2603,148,120,88,81
2593,175,112,88,81
2582,184,114,88,81
2615,186,109,88,81
2582,193,108,88,81
2555,198,118,88,81
2557,220,118,96,73
2540,234,101,91,78
2537,229,106,91,78
2534,245,104,91,78
2485,238,112,91,78
2527,245,126,91,78
2490,231,124,91,78
2464,224,108,91,78
2452,240,100,91,78
2442,242,109,91,78
2396,224,120,91,78
2381,238,113,91,78
2404,241,113,91,78
2398,233,108,91,78
2415,236,119,91,78
2420,217,123,91,78
2431,228,101,91,78
2449,569,101,91,78
2422,278,118,91,78
2453,212,115,83,86
2593,728,130,96,73
2867,280,119,91,78
2652,572,135,91,78
1871,213,266,-255,255
2725,213,165,86,83
2863,211,194,86,83
2783,205,183,86,83
2674,348,150,255,-255
2599,306,137,91,78
2529,352,111,91,78
2503,291,105,91,78
2498,323,109,91,78
2532,280,117,91,78
2544,289,113,91,78
2544,364,111,91,78
2540,330,114,91,78
2570,290,120,91,78
2591,335,117,91,78
2614,333,105,91,78
2609,288,116,91,78
2603,240,101,91,78
2576,236,117,91,78
2564,207,120,83,86
2555,205,114,88,81
2573,208,125,88,81
2612,191,112,88,81
2573,175,115,88,81
2587,164,115,88,81
2632,159,126,88,81
2573,149,132,88,81
2551,138,125,88,81
2550,137,146,88,81
2561,135,150,88,81
2529,122,162,81,88
2511,127,168,86,83
2444,118,180,86,83
2464,124,185,86,83
2454,109,179,86,83
2415,114,197,86,83
2436,118,199,86,83
2463,136,185,86,83
2441,119,193,86,83
2402,136,195,86,83
2406,117,203,86,83
2407,132,201,86,83
2413,114,200,86,83
2401,121,202,86,83
2420,120,198,86,83
2418,119,204,86,83
2439,131,191,86,83
2435,117,183,86,83
2360,116,176,86,83
2364,140,183,86,83
